site_id,latitude,longitude,Lat,Long,Xkm,Ykm,waterbody_type,avg_eqr,mode_eqc,avg_eqc_num,observation_count,avg_eqc_cat
LTR402,54.7336,23.2126,54.7336,23.2126,642.4612008408383,6067.393716210347,River,0.64,Good,4,3,Good
LTR403,54.3519,23.0718,54.3519,23.0718,634.648206161181,6024.6539798355325,River,0.77,Good,4,2,Good
LTR41,55.1774,23.8281,55.1774,23.8281,680.0849304431388,6118.182401409294,River,0.70905,Good,4,6,Good
LTR411,54.75564875,22.98737271,54.75564875,22.98737271,627.8921810536643,6069.412587088135,River,0.701075,Good,4,4,Good
LTR416,54.6567,22.7498,54.6567,22.7498,612.8799968306625,6057.996603757959,River,0.4762,Poor,3,3,Moderate
LTR418,54.6748,23.0099,54.6748,23.0099,629.5993320669876,6060.459393351724,River,0.6781,Good,4,3,Good
LTR42,55.6577,24.6933,55.6577,24.6933,732.3162983129554,6174.169468188892,River,0.63,Good,4,3,Good
LTR426,54.5896,23.3874,54.5896,23.3874,654.2586435643121,6051.744046793061,River,0.48,Moderate,3,3,Moderate
LTR428,54.63686406,23.4342135,54.63686406,23.4342135,657.1006289100795,6057.105416502461,River,0.5866666666666667,Moderate,4,3,Good
LTR43,54.8387,25.742,54.8387,25.742,804.437271804918,6087.1515909702275,River,0.5519,Moderate,3,6,Moderate
LTR430,56.4157,22.2011,56.4157,22.2011,574.1018184074752,6252.994527364719,River,0.764275,Good,4,4,Good
LTR431,56.342,23.5864,56.342,23.5864,659.8598090628838,6247.148414212141,River,0.57342,Moderate,4,5,Good
LTR432,56.3721,22.3094,56.3721,22.3094,580.8753254520545,6248.2641024798495,River,0.65535,Good,4,4,Good
LTR433,55.82515789,22.36519062,55.82515789,22.36519062,585.5249655388851,6187.463444796884,River,0.69,Good,4,1,Good
LTR438,56.1794,24.012,56.1794,24.012,686.947997718395,6230.130502753223,River,0.41,Moderate,3,1,Moderate
LTR439,56.3227,23.7397,56.3227,23.7397,669.4177606390037,6245.367933849457,River,0.515,Good,4,2,Good
LTR448,56.0526,23.8265,56.0526,23.8265,676.0162780267775,6215.5366113083855,River,0.48,Moderate,3,1,Moderate
LTR449,56.1543,22.7753,56.1543,22.7753,610.2733484904787,6224.672055771754,River,0.70355,High,4,2,Good
LTR450,56.0504,22.9727,56.0504,22.9727,622.8637039479238,6213.443817695016,River,0.4835666666666667,Moderate,3,6,Moderate
LTR451,55.82956876,22.86234366,55.82956876,22.86234366,616.6533581069775,6188.680113938322,River,0.65,Good,4,1,Good
LTR452,55.9522,23.9405,55.9522,23.9405,683.5887978073558,6204.66440730907,River,0.5821500000000001,Good,4,2,Good
LTR458,55.6905,23.3479,55.6905,23.3479,647.5864258696959,6174.132310647041,River,0.755,High,5,2,High
LTR459,55.6274,23.5914,55.6274,23.5914,663.1512793063476,6167.657618819537,River,0.62,Good,4,2,Good
LTR460,55.9522,23.8857,55.9522,23.8857,680.1684743515709,6204.5201941935575,River,0.52,Good,4,1,Good
LTR462,56.2567,24.0046,56.2567,24.0046,686.1137120002487,6238.7095277920125,River,0.45,Moderate,3,1,Moderate
LTR463,56.4284015,22.11451492,56.4284015,22.11451492,568.7373140476851,6254.318228759902,River,0.8,High,5,1,High
LTR464,56.1615,23.3726,56.1615,23.3726,647.3402351010551,6226.588831984413,River,0.6690333333333334,High,4,3,Good
LTR466,55.7527,23.7644,55.7527,23.7644,673.4842362049953,6182.016914033367,River,0.505,Moderate,3,2,Moderate
LTR467,55.6723726,23.45272158,55.6723726,23.45272158,654.2453079342592,6172.34364760726,River,0.5,Moderate,3,1,Moderate
LTR468,55.78709892,22.66574356,55.78709892,22.66574356,604.4537686198676,6183.640458564649,River,0.715,High,4,2,Good
LTR469,55.74679291,22.37360865,55.74679291,22.37360865,586.2252118109213,6178.753289227501,River,0.775,Good,4,2,Good
LTR472,56.3305,23.8049,56.3305,23.8049,673.4129951324961,6246.39811955545,River,0.4,Moderate,3,1,Moderate
LTR475,56.2445,22.7277,56.2445,22.7277,607.0654108307874,6234.6345779904095,River,0.6950000000000001,High,4,2,Good
LTR480,56.3415,22.3854,56.3415,22.3854,585.6377010135777,6244.950518419795,River,0.465,Moderate,3,2,Moderate
LTR484,56.32265465,22.11243174,56.32265465,22.11243174,568.7991383770199,6242.546947360649,River,0.6,Good,4,1,Good
LTR486,56.2441104,22.0849577,56.2441104,22.0849577,567.2377698052323,6233.778265580564,River,0.6599999999999999,Good,4,2,Good
LTR490,56.021,22.9047,56.021,22.9047,618.7193578215725,6210.05343307362,River,0.495,Moderate,3,2,Moderate
LTR491,55.99390624,22.79886884,55.99390624,22.79886884,612.2022778263204,6206.861694407186,River,0.46,Moderate,2,2,Poor
LTR495,55.7812,22.8179,55.7812,22.8179,614.0111419448142,6183.223981099062,River,0.5466666666666666,High,4,3,Good
LTR498,55.9967,23.3642,55.9967,23.3642,647.44689654165,6208.234770533076,River,0.38,Moderate,3,2,Moderate
LTR499,55.9493,23.7478,55.9493,23.7478,671.5740521934773,6203.846683306996,River,0.45,Moderate,3,1,Moderate
LTR50,54.9585,23.9399,54.9585,23.9399,688.2270279311329,6094.128523491555,River,0.4681,Moderate,3,6,Moderate
LTR500,56.0242,23.9263,56.0242,23.9263,682.3631303893746,6212.636256199197,River,0.62215,Good,4,2,Good
LTR501,55.8909,23.9627,55.8909,23.9627,685.2666991329689,6197.904559069684,River,0.37,Moderate,3,1,Moderate
LTR503,56.0911,23.6665,56.0911,23.6665,665.8897748745518,6219.423456814765,River,0.68355,High,4,2,Good
LTR505,54.5785,24.2869,54.5785,24.2869,712.4183225858885,6052.85643284192,River,0.7949999999999999,Good,4,2,Good
LTR512,54.0226,24.3335,54.0226,24.3335,718.3529004114858,5991.178918161729,River,0.77,Good,4,1,Good
LTR520,54.1179,24.7737,54.1179,24.7737,746.6090315037624,6003.223481386513,River,0.6,Good,4,1,Good
LTR521,54.36679742,24.447205,54.36679742,24.447205,723.928267752077,6029.810795933131,River,0.6647666666666667,Good,4,3,Good
LTR525,55.369,24.7794,55.369,24.7794,739.4773834999968,6142.357482831038,River,0.6104666666666667,Good,4,3,Good
LTR526,55.28512699,24.50646754,55.28512699,24.50646754,722.6613438787322,6132.124271898618,River,0.62,Good,4,1,Good
LTR547,54.66513986,24.65568966,54.66513986,24.65568966,735.7396621300364,6063.668193912818,River,0.6103500000000001,Moderate,3,4,Moderate
LTR548,54.6779,25.3219,54.6779,25.3219,778.5882784891725,6067.529157214669,River,0.7657,Good,4,3,Good
LTR551,55.0145,25.7467,55.0145,25.7467,803.4108967866525,6106.71179374856,River,0.6,Good,4,2,Good
LTR556,54.1792,24.9496,54.1792,24.9496,757.717007241362,6010.667189713569,River,0.5704666666666667,Good,4,3,Good
LTR56,55.02856764,25.00903292,55.02856764,25.00903292,756.1979899135387,6105.320170375081,River,0.87355,High,5,2,High
LTR560,54.49238771,24.98574187,54.49238771,24.98574187,758.1029798685372,6045.620094253485,River,0.7366666666666667,Good,4,3,Good
LTR566,54.80792378,24.28345478,54.80792378,24.28345478,711.0012019294128,6078.360854765462,River,0.6799999999999999,Moderate,4,2,Good
LTR569,55.4426,23.3482,55.4426,23.3482,648.5380929881276,6146.552656061563,River,0.6499999999999999,Good,4,2,Good
LTR57,55.0691,24.9112,55.0691,24.9112,749.6967830207956,6109.472519862607,River,0.615,High,4,2,Good
LTR570,55.3222,23.8937,55.3222,23.8937,683.591974346227,6134.460388687904,River,0.53,Moderate,3,3,Moderate
LTR576,55.1733,24.0088,55.1733,24.0088,691.6074723636464,6118.207773453096,River,0.59,Good,4,2,Good
LTR577,54.83312082,23.66293303,54.83312082,23.66293303,671.0294820651764,6079.471542306953,River,0.505,Moderate,3,2,Moderate
LTR581,55.337,23.5887,55.337,23.5887,664.1848204276231,6135.345077740235,River,0.46499999999999997,Moderate,2,2,Poor
LTR582,55.2148,23.5339,55.2148,23.5339,661.2044679766188,6121.622979882177,River,0.5638,Moderate,3,3,Moderate
LTR584,55.2667,22.9051,55.2667,22.9051,621.0489621207715,6126.124298495381,River,0.74,Good,4,2,Good
LTR586,55.2646,22.6066,55.2646,22.6066,602.0897324443762,6125.412864636659,River,0.5904666666666667,Moderate,3,3,Moderate
LTR587,54.7496,24.1649,54.7496,24.1649,703.6783059978045,6071.523589350156,River,0.675,Good,4,2,Good
LTR588,55.1114,24.5623,55.1114,24.5623,727.1927269299491,6112.984424989152,River,0.62,Good,4,1,Good
LTR589,55.1737,22.6924,55.1737,22.6924,607.7867096547428,6115.427788147737,River,0.51,Moderate,3,1,Moderate
LTR591,55.4827,23.6629,55.4827,23.6629,668.2690868276351,6151.730776150434,River,0.64035,Moderate,4,4,Good
LTR592,55.3072,23.739,55.3072,23.739,673.8453223527202,6132.3948259093495,River,0.5,Moderate,3,3,Moderate
LTR596,55.38491618,23.08941135,55.38491618,23.08941135,632.3636314599972,6139.612479097098,River,0.45965,Moderate,3,4,Moderate
LTR603,55.0725,23.3559,55.0725,23.3559,650.4170252065563,6105.395210864733,River,0.5562,Poor,3,3,Moderate
LTR609,55.12612231,23.9521291,55.12612231,23.9521291,688.2217406510379,6112.805976247388,River,0.43333333333333335,Moderate,3,3,Moderate
LTR610,55.1422,24.4054,55.1422,24.4054,717.0230664974229,6115.910294911736,River,0.61,Good,4,2,Good
LTR611,54.9015,24.4282,54.9015,24.4282,719.7894063313255,6089.2129415168765,River,0.73,Good,4,2,Good
LTR612,55.0839,21.9061,55.0839,21.9061,557.8400476771333,6104.502832816115,River,0.41856666666666664,Moderate,3,6,Moderate
LTR62,55.2527,25.9913,55.2527,25.9913,817.1355936374431,6134.274351015206,River,0.7135666666666667,Moderate,4,6,Good
LTR623,55.76396787,21.249061180000002,55.76396787,21.249061180000002,515.6279200097106,6179.838438417541,River,0.5,Moderate,3,2,Moderate
LTR625,56.25698011,21.64241196,56.25698011,21.64241196,539.7992465222476,6234.8669113542755,River,0.64,Moderate,4,3,Good
LTR627,55.26603477,21.45494471,55.26603477,21.45494471,528.9091683689619,6124.490477510445,River,0.29,Bad,1,1,Bad
LTR637,55.5438,22.4549,55.5438,22.4549,591.8013373878173,6156.2688039240575,River,0.655,Good,4,2,Good
LTR65,54.9606,25.7104,54.9606,25.7104,801.4967009848433,6100.563687042705,River,0.7878499999999999,High,4,6,Good
LTR66,55.4256,26.0264,55.4256,26.0264,817.9736593253555,6153.649794871902,River,0.75,High,4,2,Good
LTR664,55.7023,24.8392,55.7023,24.8392,741.213928803134,6179.627561437704,River,0.6233333333333333,Good,4,3,Good
LTR670,55.5126,24.7713,55.5126,24.7713,738.0975456345435,6158.298103619181,River,0.655,Good,4,2,Good
LTR689,56.0927,24.864,56.0927,24.864,740.3432636447994,6223.127181049578,River,0.7033333333333334,High,4,3,Good
LTR696,55.79970538,25.51573355,55.79970538,25.51573355,782.9833075229964,6193.018747638442,River,0.39,Moderate,3,1,Moderate
LTR699,55.5309,24.4223,55.5309,24.4223,715.9733161006303,6159.192288454774,River,0.47,Moderate,3,1,Moderate
LTR70,54.1106,24.2801,54.1106,24.2801,714.4021356370829,6000.8014612147845,River,0.6352333333333333,Good,4,6,Good
LTR702,55.98210032,24.11733244,55.98210032,24.11733244,694.4751890982973,6208.474247109917,River,0.47333333333333333,Moderate,3,3,Moderate
LTR703,55.81050068,24.55786381,55.81050068,24.55786381,722.927931559961,6190.717527980275,River,0.625,Good,4,2,Good
LTR706,55.5124,23.9645,55.5124,23.9645,687.1804712827185,6155.8059888822045,River,0.473575,Poor,3,4,Moderate
LTR709,56.04863516,24.1798172,56.04863516,24.1798172,698.0308972314562,6216.052799535526,River,0.5333333333333333,Moderate,3,3,Moderate
LTR713,56.01340031,25.45477121,56.01340031,25.45477121,777.6331922481596,6216.52761360242,River,0.6633333333333333,Good,4,3,Good
LTR719,56.08601806,24.52016119,56.08601806,24.52016119,719.0048872922441,6221.239211165023,River,0.49785,Good,4,4,Good
LTR720,55.9933,24.5066,55.9933,24.5066,718.6857031474611,6210.884176920178,River,0.5071333333333333,Moderate,3,3,Moderate
LTR724,56.2447,24.1703,56.2447,24.1703,696.435221234386,6237.834868738492,River,0.46713333333333334,Moderate,3,3,Moderate
LTR725,55.8257,24.0687,55.8257,24.0687,692.2146921079958,6190.941027754282,River,0.435,Moderate,3,2,Moderate
LTR726,55.93479192,24.88917058,55.93479192,24.88917058,742.8978155198668,6205.655602542841,River,0.43000000000000005,Moderate,3,2,Moderate
LTR727,55.89059175,25.19983057,55.89059175,25.19983057,762.5864341522459,6201.87697597541,River,0.4,Moderate,3,1,Moderate
LTR728,55.0221,22.769,55.0221,22.769,613.0919779959645,6098.681383332273,River,0.64,Good,4,2,Good
LTR73,54.2863,25.3956,54.2863,25.3956,786.0594699382389,6024.293066469091,River,0.495,Moderate,3,2,Moderate
LTR738,54.8786,23.3236,54.8786,23.3236,649.0719299955849,6083.755277347444,River,0.46,Moderate,3,1,Moderate
LTR742,54.855,23.0625,54.855,23.0625,632.4008317807177,6080.605120438761,River,0.82,High,5,1,High
LTR744,54.869,22.8963,54.869,22.8963,621.6909299379328,6081.86122974219,River,0.505,Good,4,2,Good
LTR745,54.7403,23.1556,54.7403,23.1556,638.7688564746571,6068.024814798618,River,0.5,Moderate,3,2,Moderate
LTR75,55.8525,21.2244,55.8525,21.2244,514.0485802367377,6189.686202327366,River,0.5433333333333333,Moderate,3,3,Moderate
LTR750,54.56674747,23.17900775,54.56674747,23.17900775,640.8747170715728,6048.764342530045,River,0.49046666666666666,Moderate,3,3,Moderate
LTR752,54.3764,23.2846,54.3764,23.2846,648.38766991294,6027.806720548894,River,0.79,High,5,2,High
LTR77,55.7063,21.1246,55.7063,21.1246,507.829856820234,6173.399391053474,River,0.405,Poor,2,2,Poor
LTR774,55.59902749,22.70879291,55.59902749,22.70879291,607.6686850588974,6162.778810319246,River,0.5900000000000001,Good,4,2,Good
LTR775,55.68435789,23.07548801,55.68435789,23.07548801,630.4862707328722,6172.902747262835,River,0.73,Good,4,1,Good
LTR776,55.95579599,21.89050617,55.95579599,21.89050617,555.6014648613587,6201.5178594632625,River,0.69,High,4,3,Good
LTR778,56.2446,22.8701,56.2446,22.8701,615.8884716992759,6234.876104694222,River,0.475,Moderate,3,2,Moderate
LTR779,55.6042,23.1316,55.6042,23.1316,634.2875020782817,6164.091154752689,River,0.8966666666666666,High,5,3,High
LTR78,56.1999,21.5737,56.1999,21.5737,535.5952829442372,6228.476367605434,River,0.52715,Moderate,3,6,Moderate
LTR781,56.0694,23.6591,56.0694,23.6591,665.5225696126952,6216.99148993682,River,0.56715,High,4,2,Good
LTR782,55.8624,23.7193,55.8624,23.7193,670.1752485898485,6194.1087651809785,River,0.5307,Moderate,3,2,Moderate
LTR783,55.9092,22.4707,55.9092,22.4707,591.9355346658506,6196.9511120621255,River,0.795,High,4,2,Good
LTR786,55.88675396,23.57955444,55.88675396,23.57955444,661.3310946447631,6196.483353416594,River,0.5714,Moderate,3,1,Moderate
LTR787,55.8322,21.8818,55.8322,21.8818,555.2331820256243,6187.755835641228,River,0.845,High,5,6,High
LTR79,56.2862,21.5012,56.2862,21.5012,531.0272007326818,6238.046499983068,River,0.5752333333333334,Moderate,3,6,Moderate
LTR793,55.5097,23.0823,55.5097,23.0823,631.497449536481,6153.482553784256,River,0.67,Good,4,1,Good
LTR794,55.6557,23.7909,55.6557,23.7909,675.5813820126705,6171.29295018165,River,0.45999999999999996,Moderate,3,2,Moderate
LTR795,55.6698,24.0679,55.6698,24.0679,692.9328412569015,6173.597388992802,River,0.525,Moderate,3,2,Moderate
LTR802,56.3708,23.392,56.3708,23.392,647.7357276685942,6249.918212479577,River,0.575,Good,4,2,Good
LTR810,56.0407,22.3438,56.0407,22.3438,583.7188890229941,6211.4237688149315,River,0.545,Good,4,2,Good
LTR812,56.1046,21.9674,56.1046,21.9674,560.1704857459634,6218.143042633293,River,0.87,High,5,1,High
LTR813,56.0661,22.576,56.0661,22.576,598.1191923289934,6214.556109341783,River,0.64,Good,4,1,Good
LTR815,56.0898,23.4648,56.0898,23.4648,653.3497118446975,6218.812284122676,River,0.47,Moderate,3,1,Moderate
LTR816,56.0141,23.5418,56.0141,23.5418,658.4493134199249,6210.56390041096,River,0.36,Moderate,3,1,Moderate
LTR817,55.881,23.6262,55.881,23.6262,664.2719698349788,6195.952987993325,River,0.6,Good,4,1,Good
LTR819,55.9993,21.6616,55.9993,21.6616,541.2629489078982,6206.199185760699,River,0.6399999999999999,Good,4,2,Good
LTR82,56.3953,22.2333,56.3953,22.2333,576.1289933523378,6250.759277927257,River,0.6361833333333333,Moderate,4,6,Good
LTR825,54.1866,23.7329,54.1866,23.7329,678.3169576863811,6007.7329186735515,River,0.46,Moderate,3,1,Moderate
LTR830,54.1401,24.6131,54.1401,24.6131,735.9920669298591,6005.14330202733,River,0.63,Good,4,1,Good
LTR837,54.2663,23.5117,54.2663,23.5117,663.5715791891112,6016.062089768518,River,0.45286666666666664,Poor,3,3,Moderate
LTR86,56.2289,24.4075,56.2289,24.4075,711.2129764911197,6236.779385726844,River,0.47523333333333334,Moderate,3,6,Moderate
LTR871,55.0732,26.117,55.0732,26.117,826.5809959387793,6114.9068618817255,River,0.6657,High,4,3,Good
LTR878,54.2995,25.2183,54.2995,25.2183,774.4399500305159,6025.055349473422,River,0.66,Good,4,1,Good
LTR88,56.3422,23.6155,56.3422,23.6155,661.6570921194586,6247.238655307077,River,0.47523333333333334,Moderate,3,6,Moderate
LTR880,54.5168,25.1712,54.5168,25.1712,769.9446961780242,6049.0307895065425,River,0.58,Good,4,2,Good
LTR882,54.6417,25.7307,54.6417,25.7307,805.1919448885411,6065.206459867211,River,0.595,Moderate,4,2,Good
LTR901,55.1672,24.1475,55.1672,24.1475,700.46781694514,6117.919084043662,River,0.5571333333333334,Good,4,3,Good
LTR908,55.4513,23.6523,55.4513,23.6523,667.732746512371,6148.212072468429,River,0.6733333333333333,Good,4,3,Good
LTR913,55.5358,23.7707,55.5358,23.7707,674.8435044707209,6157.903975081931,River,0.54,Good,3,2,Moderate
LTR92,56.1721,24.6351,56.1721,24.6351,725.6471805171233,6231.183635302831,River,0.5919,Good,4,6,Good
LTR922,55.0846,23.4441,55.0846,23.4441,656.0000618527038,6106.934751614452,River,0.705,High,4,2,Good
LTR945,55.55467409,21.64539287,55.55467409,21.64539287,540.7130464232828,6156.706924536226,River,0.7033333333333334,High,4,3,Good
LTR95,55.84372659,24.96772912,55.84372659,24.96772912,748.3828043804942,6195.808439268545,River,0.6271333333333333,Good,4,3,Good
LTR960,55.6947,21.9462,55.6947,21.9462,559.4757986221937,6172.507059034607,River,0.46,Moderate,3,1,Moderate
LTR963,55.5615512,22.31827267,55.5615512,22.31827267,583.1435098712041,6158.072081346473,River,0.575,Moderate,4,2,Good
LTR969,56.1592,21.6861,56.1592,21.6861,542.6141041059067,6224.010271223991,River,0.61,Good,4,2,Good
LTR976,55.2868,21.7932,55.2868,21.7932,550.3767099231667,6126.993643317566,River,0.6033333333333333,Moderate,4,3,Good
LTR99,56.0256,23.9622,56.0256,23.9622,684.5929435407181,6212.887384541823,River,0.67542,Good,4,5,Good
LTL10,55.4979496,25.27651068,55.4979496,25.27651068,770.0738949206348,6158.517589693048,Lake,0.77,High,4,2,Good
LTL106,54.56922703,24.69367457,54.56922703,24.69367457,738.7493612424538,6053.131376281603,Lake,0.8157000000000001,High,5,4,High
LTL109,54.47443472,24.68700355,54.47443472,24.68700355,738.8714735125782,6042.568300636918,Lake,0.48,Moderate,3,1,Moderate
LTL110,54.57542983,24.54148139,54.57542983,24.54148139,728.8814136970742,6053.314580039222,Lake,0.75,High,5,1,High
LTL114,54.92013876,24.89039661,54.92013876,24.89039661,749.2919839627815,6092.835149147501,Lake,0.50635,Good,4,2,Good
LTL115,54.60646104,24.56378943,54.60646104,24.56378943,730.1473851195485,6056.83818108566,Lake,0.6406000000000001,Good,4,2,Good
LTL116,54.57335056,24.64752335,54.57335056,24.64752335,735.7437826367772,6053.434037802278,Lake,0.6599999999999999,High,4,2,Good
LTL117,54.5501945,24.58829301,54.5501945,24.58829301,732.0488721748314,6050.661949544947,Lake,0.53,Good,4,1,Good
LTL125,54.77020495,24.66846956,54.77020495,24.66846956,735.9519464917792,6075.394214656452,Lake,0.51,Good,4,2,Good
LTL128,54.93041439,24.94297126,54.93041439,24.94297126,752.5946579734796,6094.166333556416,Lake,0.49,Moderate,3,1,Moderate
LTL131,55.0269778,25.03707279,55.0269778,25.03707279,757.9990899362047,6105.246616791302,Lake,0.5549999999999999,Moderate,4,2,Good
LTL134,54.68525106,25.04218418,54.68525106,25.04218418,760.5210482833713,6067.271372896573,Lake,0.655,High,4,2,Good
LTL135,54.77754983,24.59141809,54.77754983,24.59141809,730.9564016845986,6075.954276767081,Lake,0.71,Good,4,2,Good
LTL136,54.66518808,24.97438616,54.66518808,24.97438616,756.2802267515932,6064.790973806546,Lake,0.74,High,5,1,High
LTL137,54.75489281,24.82214247,54.75489281,24.82214247,745.9241103013075,6074.219892672804,Lake,0.83,High,5,1,High
LTL144,54.65800475,24.44906004,54.65800475,24.44906004,722.4595155594656,6062.200186858806,Lake,0.69,Good,4,1,Good
LTL148,55.80819236,25.38048099,55.80819236,25.38048099,774.4539718113055,6193.417353666322,Lake,0.625,Good,4,2,Good
LTL154,55.1190623,24.75191561,55.1190623,24.75191561,739.2341697744658,6114.470170733529,Lake,0.6245,High,4,2,Good
LTL155,54.72966746,24.86977025,54.72966746,24.86977025,749.1419479173397,6071.583261164817,Lake,0.885,High,5,2,High
LTL156,55.45837022,26.37375143,55.45837022,26.37375143,839.6429720683566,6158.935906453819,Lake,0.455,Moderate,3,2,Moderate
LTL157,55.2158678,25.61366675,55.2158678,25.61366675,793.4320622624628,6128.525108506906,Lake,0.6621,Good,4,2,Good
LTL158,55.21087677,25.42012739,55.21087677,25.42012739,781.1668060043578,6127.172186436465,Lake,0.59,Good,4,2,Good
LTL159,55.25095689,25.40141189,55.25095689,25.40141189,779.6954018269664,6131.552457827167,Lake,0.7050000000000001,Good,4,2,Good
LTL161,55.29056104,24.01723634,55.29056104,24.01723634,691.5798008254351,6131.273845026104,Lake,0.48,Moderate,3,1,Moderate
LTL162,55.30817525,24.82811365,55.30817525,24.82811365,742.9347002299365,6135.762701435193,Lake,0.86,High,5,1,High
LTL164,55.4170404,26.37511053,55.4170404,26.37511053,840.0846073918063,6154.350325282405,Lake,0.475,Moderate,3,2,Moderate
LTL165,54.78702469,25.10977782,54.78702469,25.10977782,764.2112028179497,6078.839589987948,Lake,0.45,Good,4,2,Good
LTL168,54.66334244,24.93288548,54.66334244,24.93288548,753.6170505844019,6064.434959939364,Lake,0.765,Good,4,2,Good
LTL169,55.82014879,25.83566632,55.82014879,25.83566632,802.856220981975,6196.646046977223,Lake,0.5766666666666667,Good,4,3,Good
LTL170,55.69980718,25.36631309,55.69980718,25.36631309,774.3274706828086,6181.311615517776,Lake,0.4,Moderate,3,1,Moderate
LTL171,55.72683057,26.23329458,55.72683057,26.23329458,828.5201768514286,6188.0894852450265,Lake,0.7150000000000001,Good,4,2,Good
LTL173,55.04075064,25.75514793,55.04075064,25.75514793,803.7515844479846,6109.666232443509,Lake,0.4519,Good,4,2,Good
LTL174,54.02272677,23.54827046,54.02272677,23.54827046,666.9299470268003,5989.055167106595,Lake,0.64435,Good,4,2,Good
LTL177,54.13877916,23.64497269,54.13877916,23.64497269,672.7803569815363,6002.19553472049,Lake,0.5791,Good,4,2,Good
LTL180,54.12529475,23.80593245,54.12529475,23.80593245,683.3519089750822,6001.101337832023,Lake,0.6614,High,4,2,Good
LTL181,54.08350572,23.92879562,54.08350572,23.92879562,691.5708064652385,5996.779436092881,Lake,0.69,High,4,2,Good
LTL184,54.28575142,24.82192945,54.28575142,24.82192945,748.7481189906986,6022.055646220123,Lake,0.62,Good,4,2,Good
LTL187,54.20241742,23.40510126,54.20241742,23.40510126,656.8729571287099,6008.714293146031,Lake,0.9550000000000001,High,5,2,High
LTL188,54.44045847,23.73412348,54.44045847,23.73412348,677.3015580564784,6035.971638401248,Lake,0.54,Good,4,2,Good
LTL189,53.96948886,23.77770859,53.96948886,23.77770859,682.1886954256977,5983.699627935245,Lake,0.4,Moderate,3,2,Moderate
LTL192,54.33672392,24.17947624,54.33672392,24.17947624,706.6937291968538,6025.648206896995,Lake,0.5611,Good,4,3,Good
LTL193,54.19973961,23.83593049,54.19973961,23.83593049,684.9791080640235,6009.459390916654,Lake,0.7068000000000001,Good,4,2,Good
LTL194,54.10536118,24.01920578,54.10536118,24.01920578,697.3789594609348,5999.458818475159,Lake,0.56,Good,4,1,Good
LTL195,54.09165165,23.68264491,54.09165165,23.68264491,675.4396864809769,5997.046571367454,Lake,0.49,Moderate,4,2,Good
LTL196,54.39955736,23.64287698,54.39955736,23.64287698,671.5566099920323,6031.1962190602035,Lake,0.33499999999999996,Poor,2,2,Poor
LTL197,54.34088053,24.35645018,54.34088053,24.35645018,718.1724492859934,6026.643969060288,Lake,0.485,Moderate,3,2,Moderate
LTL198,54.52812979,23.34635917,54.52812979,23.34635917,651.8356050244684,6044.816763893974,Lake,0.4,Moderate,3,1,Moderate
LTL202,54.38325713,23.21688916,54.38325713,23.21688916,643.9664768179886,6028.429031636026,Lake,0.495,Moderate,4,2,Good
LTL203,55.77333915,22.39110957,55.77333915,22.39110957,587.264409641596,6181.7292897086845,Lake,0.42,Moderate,3,1,Moderate
LTL204,56.00663499,21.82392057,56.00663499,21.82392057,551.3766586138021,6207.124324255883,Lake,0.5233333333333333,Good,4,3,Good
LTL205,55.31110665,21.98015781,55.31110665,21.98015781,562.2121242673544,6129.849512398034,Lake,0.28,Poor,2,1,Poor
LTL206,56.04210585,22.29105837,56.04210585,22.29105837,580.4303680676061,6211.517549657176,Lake,0.45999999999999996,Poor,3,2,Moderate
LTL207,55.97487784,21.28604938,55.97487784,21.28604938,517.851817915422,6203.32049790736,Lake,0.44,Good,4,2,Good
LTL208,55.76862835,22.443177940000002,55.76862835,22.443177940000002,590.541333119999,6181.271875765481,Lake,0.27,Poor,2,1,Poor
LTL211,55.40290607,26.02475148,55.40290607,26.02475148,818.0520312378255,6151.120185185916,Lake,0.53,Good,4,1,Good
LTL214,55.37827814,25.83871558,55.37827814,25.83871558,806.4774015909148,6147.547224635722,Lake,0.44,Moderate,3,1,Moderate
LTL217,55.19215813,25.78192307,55.19215813,25.78192307,804.30574594216,6126.611516261092,Lake,0.5800000000000001,Good,4,2,Good
LTL218,55.21122675,25.69862092,55.21122675,25.69862092,798.8658151684273,6128.370387663747,Lake,0.61,Good,4,2,Good
LTL219,55.25434729,26.09444964,55.25434729,26.09444964,823.6700530219547,6134.932180152958,Lake,0.845,High,5,2,High
LTL220,55.61578319,26.39334957,55.61578319,26.39334957,839.5188747222834,6176.522243194471,Lake,0.7150000000000001,Good,4,2,Good
LTL221,55.37257772,25.9706496,55.37257772,25.9706496,814.8718920847781,6147.5032917077415,Lake,0.42,Moderate,3,1,Moderate
LTL222,55.80667948,26.05079248,55.80667948,26.05079248,816.4262889049271,6196.112283405564,Lake,0.7051666666666667,Good,4,3,Good
LTL223,55.49565363,26.33312394,55.49565363,26.33312394,836.7591978582628,6162.8806379197395,Lake,0.5,Good,4,1,Good
LTL224,55.15912942,25.51949636,55.15912942,25.51949636,787.8564819081398,6121.825374805554,Lake,0.615,Good,4,2,Good
LTL226,55.71325046,25.97594573,55.71325046,25.97594573,812.4889943698934,6185.388802059629,Lake,0.45,Moderate,3,1,Moderate
LTL227,55.18036116,25.62587715,55.18036116,25.62587715,794.470284936204,6124.629835829464,Lake,0.52,Good,4,1,Good
LTL228,55.4983548,26.45714032,55.4983548,26.45714032,844.5581265085622,6163.789574546029,Lake,0.6196,Moderate,4,2,Good
